PixelID,Latitude,Longitude,Timestamp,LST,NDVI,NDBI,NDWI,MNDWI,SAVI,Albedo,Impervious_Frac,LULC_ESA,LULC_DW,Population_Density,Building_Height,Building_Density,Building_Volume,Road_Density_Proxy,Street_Width_Proxy,Tree_Cover_Pct,Dist_Water,Dist_Green,Elevation,Slope,Aspect,AirTemp,Humidity,WindSpeed,WindDirection,SolarRadiation,Cloud_Cover_Proxy,Pressure,Rainfall,Nighttime_Lights,UHI_Intensity,UTFVI,UTCI_Approx,Anthropogenic_Heat,Green_Space_Density,Surface_Roughness,QualityScore,LULC_ESA_Trees,LULC_ESA_Shrubland,LULC_ESA_Grassland,LULC_ESA_Cropland,LULC_ESA_Built_up,LULC_ESA_Bare,LULC_ESA_Water,LULC_DW_Water,LULC_DW_Trees,LULC_DW_Grass,LULC_DW_Flooded_Veg,LULC_DW_Crops,LULC_DW_Shrub,LULC_DW_Built,LULC_DW_Bare,AirTemp_zscore,Albedo_norm,Anthropogenic_Heat_zscore,Aspect_cos,Aspect_sin,Building_Density_zscore,Building_Height_zscore,Building_Volume_zscore,Dist_Green_zscore,Dist_Water_zscore,Elevation_zscore,Green_Space_Density_norm,Humidity_zscore,Impervious_Frac_norm,LST_zscore,MNDWI_norm,NDBI_norm,NDVI_norm,NDWI_norm,Nighttime_Lights_zscore,Population_Density_zscore,Pressure_zscore,QualityScore_norm,Rainfall_zscore,Road_Density_Proxy_norm,SAVI_norm,Slope_zscore,SolarRadiation_zscore,Surface_Roughness_zscore,Tree_Cover_Pct_norm,UHI_Intensity_zscore,UTFVI_zscore,WindDirection_cos,WindDirection_sin,WindSpeed_zscore
1644,28.647337,77.100495,2024-03-01_to_2024-06-30,30.530000,0.562800,-0.282400,-0.143900,-0.055400,0.562800,0.215900,0,10,2,7.900000,3.670000,4.370000,16.040000,0.088600,7.215000,41.700000,4076.900000,74.700000,220.400000,1.700000,290.800000,33.590000,39.530000,2.040000,221.200000,307.350000,0.121900,990.240000,28.370000,8.140000,-5.470000,-0.196500,31.760000,0.077100,0.478100,6.320000,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.691156,0.502967,-0.163193,0.355107,-0.934826,-0.394844,-0.144792,-0.344423,-0.895363,1.059294,-0.815929,0.621667,-0.473793,0.000000,-1.109467,0.424235,0.026998,0.737264,0.323926,-0.113437,-0.449169,-1.687746,0.437500,-1.060538,0.314648,0.737264,-0.573784,1.422636,0.923057,0.521250,-1.109467,-1.108861,-0.752415,-0.658689,-0.794179
1645,28.762876,77.249936,2024-03-01_to_2024-06-30,36.100000,0.394600,-0.102800,-0.056100,-0.018900,0.394600,0.240100,0,60,4,90.400000,4.650000,8.530000,39.660000,-0.033000,5.000000,4.800000,4546.400000,714.500000,207.800000,2.260000,250.900000,38.840000,35.820000,3.410000,65.700000,199.620000,0.429700,1003.160000,10.850000,5.840000,0.100000,-0.050100,34.310000,0.063600,0.298600,1.550000,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.914802,0.592730,-0.251986,-0.327218,-0.944949,-0.184977,0.017025,-0.287056,-0.250234,1.381502,-1.362483,0.388217,-0.799845,0.000000,0.018768,0.452937,0.304073,0.550167,0.403860,-0.292435,-0.243160,0.084931,0.937500,-1.469760,0.111778,0.550167,-0.187976,-1.206000,-1.283658,0.060000,0.018768,0.017999,0.411514,0.911403,0.387536
1646,28.510485,77.344096,2024-03-01_to_2024-06-30,37.960000,0.623100,-0.223200,-0.073900,-0.109800,0.623100,0.254600,0,30,0,6.300000,0.840000,5.530000,4.650000,-0.079500,5.000000,62.700000,4987.600000,98.900000,222.800000,4.410000,71.000000,32.680000,56.640000,2.220000,158.900000,266.120000,0.239700,1006.310000,56.980000,6.700000,1.960000,-0.001200,30.960000,0.016100,0.535800,4.730000,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.142856,0.646513,-0.564404,0.325568,0.945519,-0.336324,-0.612082,-0.372086,-0.870961,1.684288,-0.711824,0.696710,1.029915,0.000000,0.395521,0.381458,0.118328,0.804338,0.387655,-0.225505,-0.453164,0.517124,0.125000,-0.392282,0.034201,0.804338,1.293253,0.416614,0.187485,0.783750,0.395521,0.394389,-0.932954,0.359997,-0.638917
1647,28.682253,77.143702,2024-03-01_to_2024-06-30,50.440000,0.008500,0.323200,-0.315400,-0.341600,0.008500,0.140100,1,50,6,1399.300000,26.080000,50.900000,1327.470000,0.424700,15.617500,13.000000,3147.800000,2543.600000,225.600000,4.260000,14.600000,39.820000,25.020000,4.740000,106.300000,305.710000,0.126500,1006.980000,29.000000,20.510000,14.440000,0.327500,33.770000,0.496900,0.113500,5.890000,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.401247,0.221810,2.597921,0.967709,0.252069,1.952541,3.555548,2.840700,1.594098,0.421672,-0.590368,0.147483,-1.749001,1.000000,2.923414,0.199182,0.961277,0.120690,0.167790,0.849258,3.025269,0.609050,0.437500,-1.045822,0.875375,0.120690,1.189911,1.382619,0.724129,0.162500,2.923414,2.924436,-0.280667,0.959805,1.534749
1648,28.763162,77.161062,2024-03-01_to_2024-06-30,39.620000,0.251300,-0.047300,-0.083000,-0.153300,0.251300,0.283800,0,40,7,21.300000,2.010000,9.020000,18.130000,-0.015500,5.000000,3.900000,1914.200000,1152.900000,229.100000,3.440000,270.500000,34.690000,29.060000,2.570000,290.600000,233.630000,0.332500,1012.180000,138.050000,0.140000,3.620000,0.042500,31.520000,0.008400,0.058800,3.860000,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.145146,0.754822,-0.615048,0.008727,-0.999962,-0.160257,-0.418892,-0.339347,0.191817,-0.424921,-0.438547,0.076343,-1.393947,0.000000,0.731763,0.347252,0.389695,0.390768,0.379370,-0.736037,-0.415708,1.322511,0.750000,1.501305,0.140974,0.390768,0.624977,-0.376149,-0.214998,0.048750,0.731763,0.730754,0.351842,-0.936060,-0.337019
1649,28.648641,77.349775,2024-03-01_to_2024-06-30,33.610000,0.546300,-0.191100,-0.399600,-0.465100,0.546300,0.325300,0,20,1,94.100000,3.500000,2.160000,7.560000,0.054500,6.362500,53.800000,578.900000,95.600000,235.800000,1.450000,179.900000,37.600000,32.430000,3.110000,359.700000,264.080000,0.245500,1004.960000,42.660000,4.150000,-2.390000,-0.115500,33.720000,0.047800,0.532300,7.570000,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.299299,0.908754,-0.355906,-0.999998,0.001745,-0.506336,-0.172863,-0.365019,-0.874289,-1.341310,-0.147919,0.692158,-1.097775,0.000000,-0.485596,0.102068,0.167849,0.718910,0.091133,-0.423959,-0.233920,0.331898,0.000000,-0.726760,0.257758,0.718910,-0.746020,0.366838,1.501337,0.672500,-0.485596,-0.485393,0.999986,-0.005236,0.128766
1650,28.474863,77.157469,2024-03-01_to_2024-06-30,27.720000,0.628500,-0.041100,-0.168400,-0.206500,0.628500,0.274700,0,30,0,30.600000,4.280000,9.570000,40.960000,-0.066200,5.000000,65.100000,3995.700000,2.600000,239.500000,0.030000,188.300000,34.100000,40.710000,3.050000,112.200000,230.760000,0.340700,997.540000,118.260000,9.020000,-8.280000,-0.270600,30.740000,0.020300,0.581900,7.070000,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.438006,0.721068,-0.536779,-0.989526,-0.144356,-0.132510,-0.044069,-0.283899,-0.968063,1.003568,0.012577,0.756665,-0.370089,0.000000,-1.678648,0.305418,0.399259,0.810345,0.301621,-0.044951,-0.392485,-0.686156,0.500000,1.039061,0.056390,0.810345,-1.724319,-0.446177,1.270025,0.813750,-1.678648,-1.679219,-0.377841,0.925871,0.077012
1651,28.517477,77.208797,2024-03-01_to_2024-06-30,44.790000,0.142500,-0.140100,-0.294900,-0.327600,0.142500,0.197500,0,40,7,37.300000,3.940000,1.630000,6.420000,0.038600,5.965000,3.500000,2231.400000,410.500000,272.300000,2.490000,178.100000,32.350000,49.300000,2.510000,244.900000,284.690000,0.186600,1011.020000,139.720000,1.950000,8.790000,0.178700,30.240000,0.041100,0.038800,5.740000,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.306659,0.434718,-0.399973,-0.999450,0.033155,-0.533074,-0.100210,-0.367788,-0.556766,-0.207234,1.435352,0.050332,0.384841,0.000000,1.778975,0.210191,0.246529,0.269744,0.186453,-0.595174,-0.375755,1.163355,0.875000,1.540311,0.231231,0.269744,-0.029519,0.869727,0.654735,0.043750,1.778975,1.779103,-0.424199,-0.905569,-0.388773
1652,28.535601,77.093761,2024-03-01_to_2024-06-30,35.550000,0.245000,-0.180900,-0.087600,-0.020700,0.245000,0.090900,0,60,5,6.400000,2.080000,6.050000,12.580000,-0.028300,5.000000,1.300000,4212.200000,237.700000,214.600000,4.970000,197.100000,36.290000,46.420000,3.170000,138.800000,270.630000,0.226800,999.930000,60.390000,5.720000,-0.450000,-0.064500,32.920000,0.044100,0.081400,7.330000,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.649051,0.039318,-0.380242,-0.955793,-0.294040,-0.310090,-0.407333,-0.352827,-0.731005,1.152147,-1.067518,0.105735,0.131733,0.000000,-0.092638,0.451522,0.183585,0.383760,0.375182,-0.301774,-0.452914,-0.358238,0.687500,-0.312633,0.119620,0.383760,1.679061,0.526659,1.390307,0.016250,-0.092638,-0.092840,-0.752415,0.658689,0.180520
1653,28.472379,77.136569,2024-03-01_to_2024-06-30,34.310000,0.216600,-0.161400,0.418000,0.337500,0.216600,0.295900,0,80,6,91.800000,3.930000,7.850000,30.850000,0.004600,5.115000,3.000000,1572.400000,2027.000000,260.200000,4.210000,4.600000,31.790000,36.360000,2.400000,206.400000,318.060000,0.091300,1000.480000,94.410000,5.150000,-1.690000,-0.097100,29.710000,0.068000,0.134200,7.970000,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.584628,0.799703,-0.223046,0.996779,0.080199,-0.219282,-0.101861,-0.308453,1.073196,-0.659492,0.910487,0.174405,-0.752388,0.000000,-0.343807,0.733192,0.213669,0.352169,0.835488,-0.346134,-0.239664,-0.282776,0.875000,0.481987,0.174508,0.352169,1.155464,1.683962,1.686386,0.037500,-0.343807,-0.343766,-0.895712,-0.444635,-0.483655
1654,28.698507,77.313878,2024-03-01_to_2024-06-30,37.500000,0.637900,-0.010600,-0.230800,-0.302300,0.637900,0.233400,0,30,3,81.200000,4.300000,0.230000,0.990000,-0.085000,5.000000,53.500000,3260.000000,96.200000,243.300000,3.740000,280.200000,37.970000,36.250000,4.450000,94.700000,263.770000,0.246400,996.720000,118.120000,4.380000,1.500000,-0.013200,32.630000,0.013200,0.507600,5.000000,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.482957,0.567878,-0.583477,0.177085,-0.984196,-0.603703,-0.040767,-0.380976,-0.873684,0.498673,0.177411,0.660034,-0.762055,0.000000,0.302345,0.230086,0.446313,0.820801,0.244811,-0.406059,-0.266133,-0.798664,0.437500,1.035791,0.025025,0.820801,0.831660,0.359274,0.312394,0.668750,0.302345,0.302023,-0.081939,0.996637,1.284605
1655,28.655925,77.110130,2024-03-01_to_2024-06-30,36.640000,0.220600,-0.220100,-0.392900,-0.465200,0.220600,0.327500,0,40,6,25.000000,1.760000,5.600000,9.860000,-0.088000,5.000000,2.900000,2855.600000,1976.200000,215.700000,4.630000,357.800000,38.120000,42.510000,3.340000,82.300000,230.220000,0.342200,992.230000,69.100000,5.510000,0.640000,-0.035900,34.100000,0.063300,0.067100,5.990000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.557413,0.916914,-0.253959,0.999263,-0.038388,-0.332792,-0.460172,-0.359433,1.021973,0.221142,-1.019803,0.087137,-0.211896,0.000000,0.128148,0.101989,0.123110,0.356618,0.097232,-0.318117,-0.406469,-1.414710,0.125000,-0.109190,0.020020,0.356618,1.444820,-0.459354,0.770391,0.036250,0.128148,0.127298,0.133986,0.990983,0.327157
1656,28.536626,77.120276,2024-03-01_to_2024-06-30,41.170000,0.282800,-0.229600,-0.339100,-0.268500,0.282800,0.150700,0,60,3,50.400000,2.670000,2.190000,5.850000,-0.093400,5.000000,3.600000,2653.800000,1462.300000,239.000000,3.080000,295.200000,34.940000,63.350000,1.350000,286.800000,205.790000,0.412000,990.410000,147.710000,0.030000,5.170000,0.083500,33.960000,0.051100,0.020000,5.500000,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.021053,0.261128,-0.334201,0.425779,-0.904827,-0.504823,-0.309912,-0.369172,0.503793,0.082650,-0.009112,0.025881,1.619622,0.000000,1.045724,0.256664,0.108454,0.425806,0.146213,-0.744598,-0.343043,-1.664421,0.437500,1.726937,0.011011,0.425806,0.376958,-1.055451,0.543705,0.045000,1.045724,1.046336,0.289032,-0.957319,-1.389349
1657,28.562102,77.288028,2024-03-01_to_2024-06-30,41.480000,0.115000,-0.160600,-0.207700,-0.301800,0.115000,0.286700,0,60,6,40.600000,0.000000,9.530000,44.410000,-0.058700,5.000000,0.600000,3364.500000,2832.600000,264.700000,3.840000,100.000000,33.100000,47.960000,2.860000,95.000000,187.790000,0.463500,1006.110000,48.430000,9.200000,5.480000,0.091600,30.040000,0.083900,0.054400,5.380000,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.934379,0.765579,-0.118468,-0.173648,0.984808,-0.134528,-0.750783,-0.275520,1.885505,0.570389,1.105685,0.070620,0.267076,0.000000,1.108516,0.230479,0.214903,0.239155,0.265841,-0.030943,-0.367514,0.489683,0.687500,-0.591988,0.068902,0.239155,0.900555,-1.494655,0.488191,0.007500,1.108516,1.108683,-0.087156,0.996195,-0.086875
1658,28.469086,77.267907,2024-03-01_to_2024-06-30,37.310000,0.520900,-0.233500,-0.386000,-0.454100,0.520900,0.216000,0,10,7,61.000000,2.000000,1.280000,2.560000,-0.034000,5.000000,49.200000,3651.900000,74.600000,202.300000,3.620000,97.900000,35.710000,64.410000,3.170000,148.000000,235.870000,0.326100,1014.470000,29.660000,5.080000,1.310000,-0.018100,32.750000,0.094400,0.331900,2.690000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.361155,0.503338,-0.049408,-0.137445,0.990509,-0.550731,-0.420543,-0.377162,-0.895463,0.767625,-1.601058,0.431526,1.712780,0.000000,0.263860,0.110718,0.102438,0.690656,0.103514,-0.351582,-0.316574,1.636709,0.125000,-1.030407,0.110110,0.690656,0.748987,-0.321492,-0.756267,0.615000,0.263860,0.264307,-0.848048,0.529919,0.180520
1659,28.679769,77.279386,2024-03-01_to_2024-06-30,40.320000,-0.021900,0.161600,-0.311300,-0.305600,-0.021900,0.143100,1,50,4,1109.100000,0.000000,59.300000,1089.930000,0.253800,11.345000,5.800000,2264.900000,1583.500000,249.300000,0.270000,9.500000,34.600000,62.470000,4.880000,154.300000,257.060000,0.265500,1008.390000,79.650000,29.600000,4.320000,0.061000,29.790000,0.288100,0.127100,6.870000,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.189820,0.232938,1.224599,0.986286,0.165048,2.376312,-0.750783,2.263777,0.626003,-0.184243,0.437674,0.165171,1.542284,1.000000,0.873552,0.227491,0.711972,0.086874,0.171522,1.556688,2.300616,0.802508,0.562500,0.137231,0.590257,0.086874,-1.558973,0.195548,1.177500,0.072500,0.873552,0.873151,-0.901077,0.433659,1.655508
1660,28.575505,77.194288,2024-03-01_to_2024-06-30,31.670000,0.734200,-0.211200,-0.221000,-0.218600,0.734200,0.336600,0,20,4,51.100000,1.320000,6.490000,8.570000,0.007100,5.177500,46.900000,33.000000,12.000000,254.900000,2.280000,288.400000,39.200000,26.880000,2.070000,308.700000,231.410000,0.338800,991.120000,116.420000,5.110000,-4.330000,-0.166600,36.020000,0.005000,0.646400,3.690000,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.093496,0.950668,-0.637411,0.315649,-0.948876,-0.287893,-0.532824,-0.362566,-0.958585,-1.715949,0.680587,0.840551,-1.585535,0.000000,-0.878553,0.295903,0.136840,0.927920,0.253733,-0.349247,-0.341295,-1.567006,0.812500,0.996084,0.178679,0.927920,-0.174197,-0.430317,-0.293644,0.586250,-0.878553,-0.878717,0.625243,-0.780430,-0.768302
1661,28.763826,77.127801,2024-03-01_to_2024-06-30,31.350000,0.729900,-0.142000,-0.118700,-0.216900,0.729900,0.087800,0,20,4,19.700000,4.450000,6.290000,27.990000,-0.026600,5.000000,47.300000,3755.400000,78.200000,223.300000,4.130000,189.200000,32.440000,26.590000,3.060000,216.800000,239.310000,0.316300,1000.280000,146.420000,3.000000,-4.650000,-0.174900,28.940000,0.091500,0.552500,7.930000,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.261985,0.027819,-0.068482,-0.987136,-0.159881,-0.297982,-0.015999,-0.315400,-0.891833,0.838655,-0.690135,0.718429,-1.611022,0.000000,-0.943371,0.297240,0.243598,0.923137,0.346868,-0.513458,-0.419703,-0.310217,0.750000,1.696806,0.122456,0.923137,1.100348,-0.237556,1.667881,0.591250,-0.943371,-0.942603,-0.800731,-0.599024,0.085638
1662,28.487761,77.358490,2024-03-01_to_2024-06-30,35.310000,0.177300,-0.014900,-0.033200,-0.000200,0.177300,0.345400,0,60,0,25.900000,2.730000,1.080000,2.950000,-0.092100,5.000000,5.200000,2859.100000,470.800000,229.700000,0.930000,94.300000,36.540000,52.410000,3.810000,90.100000,242.170000,0.308100,1009.680000,87.860000,5.580000,-0.690000,-0.070900,32.470000,0.077500,0.076000,2.020000,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.773144,0.983309,-0.160563,-0.074979,0.997185,-0.560821,-0.300005,-0.376215,-0.495964,0.223543,-0.412521,0.098712,0.658163,0.000000,-0.141251,0.467642,0.439679,0.308454,0.424709,-0.312669,-0.404221,0.979501,0.937500,0.328995,0.013180,0.308454,-1.104270,-0.167771,-1.066225,0.065000,-0.141251,-0.142101,-0.001745,0.999998,0.732563
1663,28.583840,77.239416,2024-03-01_to_2024-06-30,43.620000,-0.030100,0.120700,-0.338800,-0.386800,-0.030100,0.258700,1,50,7,257.400000,17.300000,80.630000,1394.900000,0.271400,11.785000,11.400000,4694.500000,1152.300000,215.500000,0.650000,325.600000,36.950000,63.590000,4.080000,258.000000,249.740000,0.286500,990.750000,60.170000,57.280000,7.620000,0.147900,32.910000,0.759000,0.113000,5.620000,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.976657,0.661721,4.321810,0.825113,-0.564967,3.452386,2.105794,3.004470,0.191212,1.483140,-1.028478,0.146833,1.640715,1.000000,1.541985,0.163639,0.648874,0.077753,0.146486,3.710884,0.173853,-1.617772,0.750000,-0.317772,0.619620,0.077753,-1.297175,0.016939,0.599220,0.142500,1.541985,1.542031,-0.207912,-0.978148,0.965455
1664,28.629393,77.184726,2024-03-01_to_2024-06-30,35.990000,0.351600,-0.290200,-0.039500,-0.117300,0.351600,0.262600,0,40,2,6.600000,0.510000,6.890000,3.510000,-0.071800,5.000000,4.200000,2971.700000,1635.500000,240.600000,4.440000,323.600000,35.340000,47.470000,1.330000,316.800000,301.160000,0.139500,1002.060000,86.700000,6.780000,-0.010000,-0.053000,34.340000,0.041900,0.297200,4.110000,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.177496,0.676187,-0.394711,0.804894,-0.593419,-0.267713,-0.666572,-0.374855,0.678436,0.300818,0.060292,0.386396,0.224012,0.000000,-0.003514,0.375560,0.014965,0.502336,0.418973,-0.219279,-0.452415,-0.065994,1.000000,0.301901,0.047047,0.502336,1.313921,1.271598,-0.099342,0.052500,-0.003514,-0.004323,0.728969,-0.684547,-1.406601
1665,28.738681,77.204491,2024-03-01_to_2024-06-30,39.910000,0.549300,-0.220900,-0.196400,-0.207300,0.549300,0.348200,0,20,2,57.300000,0.510000,7.180000,3.660000,0.000700,5.017500,77.000000,4594.900000,61.400000,273.800000,4.800000,267.600000,35.460000,56.470000,1.730000,98.200000,182.840000,0.477600,1007.470000,113.360000,1.340000,3.910000,0.050300,33.710000,0.094100,0.479200,7.920000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.237061,0.993694,-0.051381,-0.041876,-0.999123,-0.253083,-0.666572,-0.374491,-0.908773,1.414786,1.500418,0.623098,1.014975,0.000000,0.790504,0.304789,0.121876,0.722247,0.276129,-0.642647,-0.325813,0.676280,0.062500,0.924610,0.168001,0.722247,1.561940,-1.615436,1.663255,0.962500,0.790504,0.790791,-0.142629,0.989776,-1.061574
1666,28.596367,77.309314,2024-03-01_to_2024-06-30,36.890000,0.194800,0.039900,-0.238200,-0.257900,0.194800,0.255700,0,40,7,3.700000,4.700000,7.730000,36.330000,-0.055100,5.000000,7.700000,653.000000,1995.100000,213.200000,1.150000,257.400000,35.660000,40.780000,4.120000,33.600000,263.150000,0.248100,1008.680000,9.820000,6.840000,0.890000,-0.029300,31.060000,0.088700,0.123200,5.510000,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.336336,0.650593,-0.086898,-0.218143,-0.975917,-0.225336,0.025281,-0.295144,1.041030,-1.290456,-1.128246,0.160099,-0.363937,0.000000,0.178786,0.265000,0.524221,0.327920,0.238074,-0.214610,-0.459656,0.842297,1.000000,-1.493818,0.074908,0.327920,-0.952703,0.344146,0.548332,0.096250,0.178786,0.178099,0.832921,0.553392,0.999958
1667,28.603268,77.249251,2024-03-01_to_2024-06-30,42.320000,0.131800,0.293300,-0.102900,-0.093200,0.131800,0.123000,1,50,0,1209.000000,24.500000,48.950000,1199.280000,0.065100,6.627500,4.500000,381.000000,2914.400000,274.100000,3.350000,156.100000,37.800000,55.450000,3.510000,332.500000,288.490000,0.175700,994.480000,74.300000,36.370000,6.320000,0.113600,34.290000,0.514200,0.149900,2.090000,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.398574,0.158383,2.711707,-0.914254,0.405142,1.854166,3.294658,2.529360,1.967986,-1.477124,1.513431,0.194824,0.925333,1.000000,1.278663,0.394511,0.915150,0.257842,0.361253,2.083563,2.550074,-1.106001,0.500000,0.012269,0.275442,0.257842,0.562973,0.962447,-1.033842,0.056250,1.278663,1.278020,0.887011,-0.461749,0.473793
1668,28.523870,77.325311,2024-03-01_to_2024-06-30,30.200000,0.218600,-0.193900,0.126000,0.153100,0.218600,0.163700,0,80,0,81.700000,0.000000,3.160000,15.640000,-0.013400,5.000000,11.500000,1286.000000,973.000000,246.500000,2.860000,46.000000,35.090000,30.830000,3.080000,50.600000,193.530000,0.447100,1001.690000,53.480000,5.070000,-5.800000,-0.205200,31.150000,0.056400,0.079600,6.140000,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.053403,0.309347,-0.299342,0.694658,0.719340,-0.455887,-0.750783,-0.345395,0.010418,-0.856042,0.316218,0.103394,-1.238390,0.000000,-1.176310,0.588189,0.163530,0.354394,0.569647,-0.352360,-0.264884,-0.116759,0.250000,-0.474033,0.144478,0.354394,0.225390,-1.354598,0.839785,0.143750,-1.176310,-1.175826,0.634731,0.772734,0.102889
1669,28.666397,77.212158,2024-03-01_to_2024-06-30,37.310000,0.547300,-0.199900,-0.001200,0.079700,0.547300,0.097700,0,20,2,26.000000,2.120000,9.180000,19.460000,0.084500,7.112500,74.900000,4586.500000,88.100000,267.100000,4.760000,260.300000,35.170000,39.110000,1.610000,104.600000,232.170000,0.336700,1001.530000,120.000000,9.230000,1.310000,-0.018300,33.320000,0.049500,0.528200,3.650000,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.093113,0.064540,-0.344725,-0.168489,-0.985703,-0.152185,-0.400728,-0.336117,-0.881851,1.409022,1.209790,0.686825,-0.510705,0.000000,0.263860,0.530471,0.154273,0.720022,0.453842,-0.028608,-0.403972,-0.138712,0.812500,1.079703,0.307808,0.720022,1.534383,-0.411773,-0.312149,0.936250,0.263860,0.262768,-0.252069,0.967709,-1.165082
1670,28.711451,77.228793,2024-03-01_to_2024-06-30,40.830000,0.714800,-0.172200,-0.111500,-0.029800,0.714800,0.317700,0,10,2,85.400000,4.380000,6.760000,29.610000,0.068400,6.710000,79.300000,3482.700000,40.300000,208.200000,3.240000,25.800000,32.500000,56.010000,2.810000,91.800000,229.460000,0.344400,995.150000,13.950000,5.560000,4.830000,0.074500,29.940000,0.071900,0.395600,0.970000,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.232203,0.880564,-0.197395,0.900319,0.435231,-0.274272,-0.027557,-0.311465,-0.930049,0.651507,-1.345132,0.514371,0.974548,0.000000,0.976855,0.444366,0.197007,0.906340,0.353423,-0.314226,-0.255645,-1.014074,1.000000,-1.397352,0.280948,0.906340,0.487189,-0.477898,-1.551980,0.991250,0.976855,0.977062,-0.031411,0.999507,-0.130003
1671,28.562607,77.298044,2024-03-01_to_2024-06-30,30.250000,0.135900,-0.079300,0.314700,0.255700,0.135900,0.220000,0,80,0,48.700000,4.140000,9.530000,39.450000,0.079100,6.977500,7.600000,3922.700000,2408.800000,266.300000,0.880000,38.200000,33.120000,43.520000,3.300000,171.700000,213.020000,0.391400,998.620000,60.340000,2.580000,-5.750000,-0.203900,29.560000,0.065600,0.113200,0.830000,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.924452,0.518175,-0.238831,0.785857,0.618408,-0.134528,-0.067186,-0.287566,1.458176,0.953470,1.175088,0.147093,-0.123133,0.000000,-1.166182,0.668868,0.340327,0.262403,0.741442,-0.546144,-0.347288,-0.537976,0.937500,-0.313801,0.298799,0.262403,-1.138718,-0.879037,-1.616748,0.095000,-1.166182,-1.165820,-0.989526,0.144356,0.292654
1672,28.480422,77.329360,2024-03-01_to_2024-06-30,33.870000,0.398200,0.006600,0.563100,0.632500,0.398200,0.239000,0,80,0,27.500000,0.550000,9.010000,4.960000,0.076600,6.915000,2.100000,20.600000,459.900000,215.500000,4.930000,152.500000,33.010000,59.420000,3.530000,62.400000,222.360000,0.364700,1001.770000,144.720000,8.680000,-2.130000,-0.108700,29.630000,0.074800,0.228100,5.640000,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.979053,0.588650,-0.178321,-0.887011,0.461749,-0.160762,-0.659967,-0.371334,-0.506955,-1.724459,-1.028478,0.296528,1.274235,0.000000,-0.432931,0.965165,0.472848,0.554171,0.967589,-0.071412,-0.400226,-0.105783,0.250000,1.657099,0.294628,0.554171,1.651503,-0.651139,0.608473,0.026250,-0.432931,-0.433053,0.463296,0.886204,0.491044
1673,28.640298,77.327406,2024-03-01_to_2024-06-30,37.250000,0.128200,0.049300,-0.355400,-0.405200,0.128200,0.217500,0,40,7,19.200000,3.440000,5.880000,20.230000,-0.050100,5.000000,6.600000,2949.400000,737.200000,208.800000,2.750000,72.800000,35.420000,26.250000,3.820000,180.200000,301.610000,0.138300,1014.990000,149.190000,5.430000,1.250000,-0.019700,30.950000,0.067400,0.052400,4.280000,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.217206,0.508902,-0.226992,0.295708,0.955278,-0.318667,-0.182770,-0.334247,-0.227345,0.285514,-1.319106,0.068019,-1.640903,0.000000,0.251706,0.149170,0.538723,0.253838,0.131373,-0.324343,-0.420952,1.708055,0.500000,1.761506,0.083250,0.253838,0.149607,1.282578,-0.020696,0.082500,0.251706,0.251992,-0.999994,-0.003491,0.741188
